1.05	0.0	0.01	0.02	0.03	0.04	0.05
0.01	0.0	0.0	0.0	0.0	0.0	0.0
0.01153674832962138	0.0	0.0	0.0	0.0	0.0	0.0
0.013073496659242761	0.0	0.0	0.0	0.0	0.0	0.0
0.014610244988864143	0.0	0.0	0.0	0.0	0.0	0.0
0.016146993318485525	0.0	0.0	0.0	0.0	0.0	0.0
0.017683741648106904	0.0	0.0	0.0	0.0	0.0	0.0
0.019220489977728284	0.0	0.0	0.0	0.0	0.0	0.0
0.020757238307349667	0.0	0.0	0.0	0.0	0.0	0.0
0.022293986636971047	0.0	0.0	0.0	0.0	0.0	0.0
0.023830734966592427	0.0	0.0	0.0	0.0	0.0	0.0
0.02536748329621381	0.0	0.0	0.0	0.0	0.0	0.0
0.02690423162583519	0.0	0.0	0.0	0.0	0.0	0.0
0.02844097995545657	0.0	0.0	0.0	0.0	0.0	0.0
0.02997772828507795	0.0	0.0	0.0	0.0	0.0	0.0
0.03151447661469933	0.0	0.0	0.0	0.0	0.0	0.0
0.033051224944320716	0.0	0.0	0.0	0.0	0.0	0.0
0.03458797327394209	0.0	0.0	0.0	0.0	0.0	0.0
0.036124721603563476	0.0	0.0	0.0	0.0	0.0	0.0
0.03766146993318485	0.0	0.0	0.0	0.0	0.0	0.0
0.039198218262806235	0.0	0.0	0.0	0.0	0.0	0.0
0.04073496659242762	0.0	0.0	0.0	0.0	0.0	0.0
0.042271714922048995	0.0	0.0	0.0	0.0	0.0	7.000000000000508e-7
0.04380846325167038	0.0	0.0	0.0	0.0	0.0	7.999999999999869e-7
0.04534521158129176	0.0	0.0	0.0	0.0	0.0	1.100000000000167e-6
0.04688195991091314	0.0	0.0	0.0	0.0	0.0	3.199999999999984e-6
0.04841870824053452	0.0	0.0	0.0	0.0	0.0	4.500000000000946e-6
0.049955456570155904	0.0	0.0	0.0	0.0	0.0	1.1899999999998527e-5
0.05149220489977728	0.0	0.0	0.0	0.0	0.0	2.4200000000002872e-5
0.05302895322939866	0.0	0.0	0.0	0.0	0.0	3.570000000000423e-5
0.05456570155902005	0.0	0.0	0.0	0.0	9.999999999999518e-8	6.929999999999602e-5
0.05610244988864142	0.0	0.0	0.0	0.0	1.9999999999999025e-7	0.00012459999999999387
0.057639198218262806	0.0	0.0	0.0	0.0	3.99999999999968e-7	0.00014130000000001414
0.05917594654788419	0.0	0.0	0.0	0.0	7.999999999999317e-7	0.0001975000000000312
0.060712694877505566	0.0	0.0	0.0	0.0	1.9999999999999745e-6	0.0003466000000000429
0.06224944320712695	0.0	0.0	0.0	0.0	3.5000000000001986e-6	0.00040170000000005606
0.06378619153674833	0.0	0.0	0.0	0.0	5.7000000000001995e-6	0.0005665999999999316
0.06532293986636971	0.0	0.0	0.0	0.0	1.5700000000000493e-5	0.0009358000000000123
0.06685968819599108	0.0	0.0	0.0	0.0	4.550000000000295e-5	0.0015853999999998517
0.06839643652561248	0.0	0.0	0.0	0.0	4.3799999999995013e-5	0.0015120000000000112
0.06993318485523385	0.0	0.0	0.0	0.0	5.240000000000054e-5	0.001610100000000026
0.07146993318485523	0.0	0.0	0.0	0.0	7.019999999999508e-5	0.002004599999999936
0.07300668151447662	0.0	0.0	0.0	0.0	0.000128000000000019	0.0027416000000000515
0.074543429844098	0.0	0.0	0.0	2.999999999999441e-7	0.00019680000000001156	0.0035863999999996028
